Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->picoM),INa(x1.000)(microA->picoA),INaL(x1.000)(microA->picoA),ICaL(x1.000)(microA->picoA),Ito(x1.000)(microA->picoA),IKr(x1.000)(microA->picoA),IKs(x1.000)(microA->picoA),IK1(x1.000)(microA->picoA)
262.97,-43.76,-0.83,0.96,215,-0,-188,-2,4,779,64,196
263.93,-44.56,-0.85,0.94,215,-1,-175,-2,4,771,62,209
264.87,-45.36,-0.87,0.92,214,-1,-162,-2,4,762,60,223
265.80,-46.16,-0.88,0.91,214,-1,-149,-2,5,754,58,238
266.70,-46.96,-0.90,0.89,213,-1,-137,-1,5,745,56,254
267.59,-47.76,-0.92,0.87,213,-1,-125,-1,5,736,54,271
268.47,-48.56,-0.93,0.86,212,-1,-113,-1,5,727,52,289
269.32,-49.36,-0.95,0.84,212,-1,-102,-1,4,717,50,308
270.16,-50.16,-0.97,0.83,211,-1,-92,-1,4,707,48,328
270.99,-50.96,-0.99,0.81,211,-1,-82,-1,4,697,46,349
271.80,-51.76,-1.00,0.80,210,-1,-73,-1,4,686,45,371
272.60,-52.56,-1.02,0.78,210,-1,-65,-0,4,675,43,394
273.38,-53.36,-1.04,0.77,209,-1,-58,-0,4,664,41,419
274.15,-54.16,-1.06,0.76,209,-1,-51,-0,4,653,39,444
274.91,-54.96,-1.08,0.74,209,-1,-45,-0,4,641,38,472
275.65,-55.76,-1.10,0.73,208,-1,-40,-0,4,629,36,500
276.38,-56.56,-1.12,0.72,208,-1,-35,-0,3,617,34,530
277.10,-57.36,-1.14,0.70,207,-1,-30,-0,3,605,33,561
277.80,-58.16,-1.16,0.69,207,-1,-27,-0,3,592,31,593
278.49,-58.96,-1.18,0.68,207,-2,-23,-0,3,579,30,627
279.17,-59.76,-1.20,0.67,206,-2,-20,-0,3,566,28,662
279.84,-60.56,-1.22,0.65,206,-2,-18,-0,3,553,27,698
280.49,-61.36,-1.25,0.64,205,-2,-15,-0,2,539,25,735
281.13,-62.16,-1.27,0.63,205,-2,-13,-0,2,525,24,774
281.76,-62.96,-1.30,0.62,205,-2,-11,-0,2,511,22,814
282.38,-63.76,-1.32,0.60,204,-2,-10,-0,2,497,21,854
282.98,-64.56,-1.35,0.59,204,-2,-9,-0,2,483,20,896
283.57,-65.36,-1.38,0.58,204,-2,-7,-0,2,468,18,938
284.15,-66.16,-1.40,0.57,203,-2,-6,-0,2,453,17,980
284.72,-66.96,-1.43,0.56,203,-2,-6,-0,1,439,16,1023
285.28,-67.76,-1.46,0.55,203,-2,-5,-0,1,424,14,1066
285.83,-68.56,-1.48,0.54,202,-2,-4,-0,1,408,13,1108
286.37,-69.36,-1.51,0.53,202,-2,-4,-0,1,393,12,1149
286.91,-70.16,-1.53,0.52,202,-2,-3,-0,1,377,11,1190
287.43,-70.96,-1.55,0.52,202,-2,-3,-0,1,362,9,1229
287.94,-71.76,-1.57,0.51,201,-2,-2,-0,1,346,8,1265
288.45,-72.56,-1.59,0.50,201,-2,-2,-0,1,330,7,1299
288.96,-73.36,-1.60,0.50,201,-2,-2,-0,1,314,6,1330
289.46,-74.16,-1.61,0.50,200,-2,-1,-0,1,298,5,1356
289.96,-74.96,-1.61,0.50,200,-2,-1,-0,1,281,4,1378
290.45,-75.76,-1.61,0.50,200,-2,-1,-0,1,265,3,1393
290.95,-76.56,-1.60,0.50,200,-2,-1,-0,0,249,2,1403
291.45,-77.36,-1.58,0.51,199,-2,-1,-0,0,232,1,1404
291.96,-78.16,-1.56,0.51,199,-2,-1,-0,0,215,-0,1397
292.47,-78.96,-1.52,0.53,199,-2,-1,-0,0,199,-1,1380
292.99,-79.76,-1.48,0.54,198,-2,-1,-0,0,182,-2,1353
293.54,-80.56,-1.42,0.56,198,-1,-0,-0,0,165,-3,1313
294.10,-81.36,-1.35,0.59,198,-1,-0,-0,0,148,-4,1259
294.69,-82.16,-1.26,0.63,198,-1,-0,-0,0,131,-4,1192
295.33,-82.96,-1.16,0.69,197,-1,-0,-0,0,114,-5,1108
296.02,-83.76,-1.04,0.77,197,-1,-0,-0,0,97,-6,1007
296.79,-84.56,-0.90,0.89,196,-1,-0,-0,0,80,-7,888
297.67,-85.30,-0.75,1.00,196,-1,-0,-0,0,64,-7,749
298.67,-85.89,-0.58,1.00,195,-1,-0,-0,0,48,-8,601
299.67,-86.33,-0.44,1.00,195,-1,-0,-0,0,36,-8,472
300.67,-86.65,-0.33,1.00,194,-1,-0,-0,0,27,-8,367
301.67,-86.89,-0.24,1.00,194,-1,-0,-0,0,20,-8,284
302.67,-87.06,-0.17,1.00,193,-1,-0,-0,0,15,-8,222
303.67,-87.18,-0.12,1.00,193,-1,-0,-0,0,12,-8,176
304.67,-87.27,-0.09,1.00,192,-1,-0,-0,0,9,-8,142
305.67,-87.33,-0.06,1.00,192,-1,-0,-0,0,8,-7,118
306.67,-87.38,-0.04,1.00,191,-1,-0,-0,0,6,-7,101
307.67,-87.41,-0.03,1.00,191,-1,-0,-0,0,5,-7,88
308.67,-87.43,-0.02,1.00,190,-1,-0,-0,0,5,-7,80
309.67,-87.44,-0.02,1.00,189,-1,-0,-0,0,4,-6,73
310.67,-87.46,-0.01,1.00,189,-1,-0,-0,0,4,-6,69
311.67,-87.47,-0.01,1.00,188,-1,-0,-0,0,4,-6,65
312.67,-87.47,-0.01,1.00,188,-1,-0,-0,0,4,-6,63
313.67,-87.48,-0.01,1.00,187,-1,-0,-0,0,3,-5,61
314.67,-87.48,-0.00,1.00,187,-1,-0,-0,0,3,-5,59
315.67,-87.49,-0.00,1.00,186,-1,-0,-0,0,3,-5,58
316.67,-87.49,-0.00,1.00,186,-1,-0,-0,0,3,-5,57
317.67,-87.49,-0.00,1.00,186,-1,-0,-0,0,3,-5,56
318.67,-87.50,-0.00,1.00,185,-2,-0,-0,0,3,-5,55
319.67,-87.50,-0.00,1.00,185,-2,-0,-0,0,3,-4,54
320.67,-87.50,-0.00,1.00,184,-2,-0,-0,0,3,-4,53
321.67,-87.50,-0.00,1.00,184,-2,-0,-0,0,3,-4,53
322.67,-87.50,-0.00,1.00,183,-2,-0,-0,0,3,-4,52
323.67,-87.51,-0.00,1.00,183,-2,-0,-0,0,3,-4,51
324.67,-87.51,-0.00,1.00,182,-2,-0,-0,0,3,-4,51
325.67,-87.51,-0.00,1.00,182,-2,-0,-0,0,2,-3,50
326.67,-87.51,-0.00,1.00,181,-2,-0,-0,0,2,-3,50
327.67,-87.51,-0.00,1.00,181,-2,-0,-0,0,2,-3,49
328.67,-87.52,-0.00,1.00,180,-2,-0,-0,0,2,-3,48
329.67,-87.52,-0.00,1.00,180,-2,-0,-0,0,2,-3,48
330.67,-87.52,-0.00,1.00,179,-2,-0,-0,0,2,-3,47
331.67,-87.52,-0.00,1.00,179,-2,-0,-0,0,2,-3,47
332.67,-87.52,-0.00,1.00,178,-2,-0,-0,0,2,-3,46
333.67,-87.53,-0.00,1.00,178,-2,-0,-0,0,2,-3,46
334.67,-87.53,-0.00,1.00,178,-2,-0,-0,0,2,-2,45
335.67,-87.53,-0.00,1.00,177,-2,-0,-0,0,2,-2,45
336.67,-87.53,-0.00,1.00,177,-2,-0,-0,0,2,-2,44
337.67,-87.53,-0.00,1.00,176,-2,-0,-0,0,2,-2,44
338.67,-87.53,-0.00,1.00,176,-2,-0,-0,0,2,-2,43
339.67,-87.54,-0.00,1.00,175,-2,-0,-0,0,2,-2,43
340.67,-87.54,-0.00,1.00,175,-2,-0,-0,0,2,-2,42
341.67,-87.54,-0.00,1.00,174,-2,-0,-0,0,2,-2,42
342.67,-87.54,-0.00,1.00,174,-2,-0,-0,0,2,-2,41
343.67,-87.54,-0.00,1.00,174,-2,-0,-0,0,2,-2,41
344.67,-87.54,-0.00,1.00,173,-2,-0,-0,0,2,-2,40
345.67,-87.55,-0.00,1.00,173,-2,-0,-0,0,2,-2,40
346.67,-87.55,-0.00,1.00,172,-2,-0,-0,0,2,-2,39
347.67,-87.55,-0.00,1.00,172,-2,-0,-0,0,2,-1,39
348.67,-87.55,-0.00,1.00,172,-2,-0,-0,0,2,-1,38
349.67,-87.55,-0.00,1.00,171,-2,-0,-0,0,1,-1,38
350.67,-87.55,-0.00,1.00,171,-2,-0,-0,0,1,-1,38
351.67,-87.56,-0.00,1.00,170,-2,-0,-0,0,1,-1,37
352.67,-87.56,-0.00,1.00,170,-2,-0,-0,0,1,-1,37
353.67,-87.56,-0.00,1.00,169,-2,-0,-0,0,1,-1,36
354.67,-87.56,-0.00,1.00,169,-2,-0,-0,0,1,-1,36
355.67,-87.56,-0.00,1.00,169,-2,-0,-0,0,1,-1,35
356.67,-87.56,-0.00,1.00,168,-2,-0,-0,0,1,-1,35
357.67,-87.56,-0.00,1.00,168,-2,-0,-0,0,1,-1,35
358.67,-87.57,-0.00,1.00,167,-2,-0,-0,0,1,-1,34
359.67,-87.57,-0.00,1.00,167,-2,-0,-0,0,1,-1,34
360.67,-87.57,-0.00,1.00,167,-2,-0,-0,0,1,-1,33
361.67,-87.57,-0.00,1.00,166,-2,-0,-0,0,1,-1,33
362.67,-87.57,-0.00,1.00,166,-2,-0,-0,0,1,-1,32
363.67,-87.57,-0.00,1.00,165,-2,-0,-0,0,1,-1,32
364.67,-87.57,-0.00,1.00,165,-2,-0,-0,0,1,-1,32
365.67,-87.57,-0.00,1.00,165,-2,-0,-0,0,1,-1,31
366.67,-87.58,-0.00,1.00,164,-2,-0,-0,0,1,-1,31
367.67,-87.58,-0.00,1.00,164,-2,-0,-0,0,1,-1,30
368.67,-87.58,-0.00,1.00,164,-2,-0,-0,0,1,-1,30
369.67,-87.58,-0.00,1.00,163,-2,-0,-0,0,1,-1,30
370.67,-87.58,-0.00,1.00,163,-2,-0,-0,0,1,-1,29
371.67,-87.58,-0.00,1.00,162,-2,-0,-0,0,1,-1,29
372.67,-87.58,-0.00,1.00,162,-2,-0,-0,0,1,-1,29
373.67,-87.59,-0.00,1.00,162,-2,-0,-0,0,1,-1,28
374.67,-87.59,-0.00,1.00,161,-2,-0,-0,0,1,-1,28
375.67,-87.59,-0.00,1.00,161,-2,-0,-0,0,1,-1,27
376.67,-87.59,-0.00,1.00,161,-2,-0,-0,0,1,-0,27
377.67,-87.59,-0.00,1.00,160,-2,-0,-0,0,1,-0,27
378.67,-87.59,-0.00,1.00,160,-2,-0,-0,0,1,-0,26
379.67,-87.59,-0.00,1.00,159,-2,-0,-0,0,1,-0,26
380.67,-87.59,-0.00,1.00,159,-2,-0,-0,0,1,-0,26
381.67,-87.60,-0.00,1.00,159,-2,-0,-0,0,1,-0,25
382.67,-87.60,-0.00,1.00,158,-2,-0,-0,0,1,-0,25
383.67,-87.60,-0.00,1.00,158,-2,-0,-0,0,1,-0,25
384.67,-87.60,-0.00,1.00,158,-2,-0,-0,0,1,-0,24
385.67,-87.60,-0.00,1.00,157,-2,-0,-0,0,1,-0,24
386.67,-87.60,-0.00,1.00,157,-2,-0,-0,0,1,-0,24
387.67,-87.60,-0.00,1.00,157,-2,-0,-0,0,1,-0,23
388.67,-87.60,-0.00,1.00,156,-2,-0,-0,0,1,-0,23
389.67,-87.60,-0.00,1.00,156,-2,-0,-0,0,1,-0,23
390.67,-87.61,-0.00,1.00,156,-2,-0,-0,0,1,-0,22
391.67,-87.61,-0.00,1.00,155,-2,-0,-0,0,1,-0,22
392.67,-87.61,-0.00,1.00,155,-2,-0,-0,0,1,-0,22
393.67,-87.61,-0.00,1.00,155,-2,-0,-0,0,1,-0,21
394.67,-87.61,-0.00,1.00,154,-2,-0,-0,0,1,-0,21
395.67,-87.61,-0.00,1.00,154,-2,-0,-0,0,1,-0,21
396.67,-87.61,-0.00,1.00,154,-3,-0,-0,0,1,-0,20
397.67,-87.61,-0.00,1.00,153,-3,-0,-0,0,1,-0,20
398.67,-87.61,-0.00,1.00,153,-3,-0,-0,0,1,-0,20
399.67,-87.62,-0.00,1.00,153,-3,-0,-0,0,1,-0,19
400.67,-87.62,-0.00,1.00,152,-3,-0,-0,0,1,-0,19
401.67,-87.62,-0.00,1.00,152,-3,-0,-0,0,1,-0,19
402.67,-87.62,-0.00,1.00,152,-3,-0,-0,0,1,-0,18
403.67,-87.62,-0.00,1.00,151,-3,-0,-0,0,1,-0,18
404.67,-87.62,-0.00,1.00,151,-3,-0,-0,0,0,-0,18
405.67,-87.62,-0.00,1.00,151,-3,-0,-0,0,0,-0,17
406.67,-87.62,-0.00,1.00,150,-3,-0,-0,0,0,-0,17
407.67,-87.62,-0.00,1.00,150,-3,-0,-0,0,0,-0,17
408.67,-87.63,-0.00,1.00,150,-3,-0,-0,0,0,-0,17
409.67,-87.63,-0.00,1.00,150,-3,-0,-0,0,0,-0,16
410.67,-87.63,-0.00,1.00,149,-3,-0,-0,0,0,-0,16
411.67,-87.63,-0.00,1.00,149,-3,-0,-0,0,0,-0,16
412.67,-87.63,-0.00,1.00,149,-3,-0,-0,0,0,-0,15
413.67,-87.63,-0.00,1.00,148,-3,-0,-0,0,0,-0,15
414.67,-87.63,-0.00,1.00,148,-3,-0,-0,0,0,-0,15
415.67,-87.63,-0.00,1.00,148,-3,-0,-0,0,0,-0,15
416.67,-87.63,-0.00,1.00,147,-3,-0,-0,0,0,-0,14
417.67,-87.63,-0.00,1.00,147,-3,-0,-0,0,0,-0,14
418.67,-87.63,-0.00,1.00,147,-3,-0,-0,0,0,-0,14
419.67,-87.64,-0.00,1.00,146,-3,-0,-0,0,0,-0,13
420.67,-87.64,-0.00,1.00,146,-3,-0,-0,0,0,-0,13
421.67,-87.64,-0.00,1.00,146,-3,-0,-0,0,0,-0,13
422.67,-87.64,-0.00,1.00,146,-3,-0,-0,0,0,-0,13
423.67,-87.64,-0.00,1.00,145,-3,-0,-0,0,0,-0,12
424.67,-87.64,-0.00,1.00,145,-3,-0,-0,0,0,-0,12
425.67,-87.64,-0.00,1.00,145,-3,-0,-0,0,0,-0,12
426.67,-87.64,-0.00,1.00,144,-3,-0,-0,0,0,-0,11
427.67,-87.64,-0.00,1.00,144,-3,-0,-0,0,0,-0,11
428.67,-87.64,-0.00,1.00,144,-3,-0,-0,0,0,-0,11
429.67,-87.65,-0.00,1.00,144,-3,-0,-0,0,0,-0,11
430.67,-87.65,-0.00,1.00,143,-3,-0,-0,0,0,-0,10
431.67,-87.65,-0.00,1.00,143,-3,-0,-0,0,0,-0,10
432.67,-87.65,-0.00,1.00,143,-3,-0,-0,0,0,-0,10
433.67,-87.65,-0.00,1.00,143,-3,-0,-0,0,0,-0,10
434.67,-87.65,-0.00,1.00,142,-3,-0,-0,0,0,-0,9
435.67,-87.65,-0.00,1.00,142,-3,-0,-0,0,0,-0,9
436.67,-87.65,-0.00,1.00,142,-3,-0,-0,0,0,-0,9
437.67,-87.65,-0.00,1.00,141,-3,-0,-0,0,0,-0,9
438.67,-87.65,-0.00,1.00,141,-3,-0,-0,0,0,-0,8
439.67,-87.65,-0.00,1.00,141,-3,-0,-0,0,0,-0,8
440.67,-87.65,-0.00,1.00,141,-3,-0,-0,0,0,-0,8
441.67,-87.66,-0.00,1.00,140,-3,-0,-0,0,0,-0,8
442.67,-87.66,-0.00,1.00,140,-3,-0,-0,0,0,-0,7
443.67,-87.66,-0.00,1.00,140,-3,-0,-0,0,0,-0,7
444.67,-87.66,-0.00,1.00,140,-3,-0,-0,0,0,-0,7
445.67,-87.66,-0.00,1.00,139,-3,-0,-0,0,0,-0,7
446.67,-87.66,-0.00,1.00,139,-3,-0,-0,0,0,-0,6
447.67,-87.66,-0.00,1.00,139,-3,-0,-0,0,0,-0,6
448.67,-87.66,-0.00,1.00,139,-3,-0,-0,0,0,-0,6
449.67,-87.66,-0.00,1.00,138,-3,-0,-0,0,0,-0,6
450.67,-87.66,-0.00,1.00,138,-3,-0,-0,0,0,-0,5
451.67,-87.66,-0.00,1.00,138,-3,-0,-0,0,0,-0,5
452.67,-87.66,-0.00,1.00,138,-3,-0,-0,0,0,-0,5
453.67,-87.67,-0.00,1.00,137,-3,-0,-0,0,0,-0,5
454.67,-87.67,-0.00,1.00,137,-3,-0,-0,0,0,-0,4
455.67,-87.67,-0.00,1.00,137,-3,-0,-0,0,0,-0,4
456.67,-87.67,-0.00,1.00,137,-3,-0,-0,0,0,-0,4
457.67,-87.67,-0.00,1.00,136,-3,-0,-0,0,0,-0,4
458.67,-87.67,-0.00,1.00,136,-3,-0,-0,0,0,-0,4
459.67,-87.67,-0.00,1.00,136,-3,-0,-0,0,0,-0,3
460.67,-87.67,-0.00,1.00,136,-3,-0,-0,0,0,-0,3
461.67,-87.67,-0.00,1.00,135,-3,-0,-0,0,0,-0,3
462.67,-87.67,-0.00,1.00,135,-3,-0,-0,0,0,-0,3
463.67,-87.67,-0.00,1.00,135,-3,-0,-0,0,0,-0,2
464.67,-87.67,-0.00,1.00,135,-3,-0,-0,0,0,-0,2
465.67,-87.67,-0.00,1.00,134,-3,-0,-0,0,0,-0,2
466.67,-87.67,-0.00,1.00,134,-3,-0,-0,0,0,-0,2
467.67,-87.68,-0.00,1.00,134,-3,-0,-0,0,0,-0,2
468.67,-87.68,-0.00,1.00,134,-3,-0,-0,0,0,-0,1
469.67,-87.68,-0.00,1.00,133,-3,-0,-0,0,0,-0,1
470.67,-87.68,-0.00,1.00,133,-3,-0,-0,0,0,-0,1
471.67,-87.68,-0.00,1.00,133,-3,-0,-0,0,0,-0,1
472.67,-87.68,-0.00,1.00,133,-3,-0,-0,0,0,-0,1
473.67,-87.68,-0.00,1.00,132,-3,-0,-0,0,0,-0,0
474.67,-87.68,-0.00,1.00,132,-3,-0,-0,0,0,-0,0
475.67,-87.68,-0.00,1.00,132,-3,-0,-0,-0,-0,-0,-0
476.67,-87.68,-0.00,1.00,132,-3,-0,-0,-0,-0,-0,-0
477.67,-87.68,-0.00,1.00,132,-3,-0,-0,-0,-0,-0,-0
478.67,-87.68,-0.00,1.00,131,-3,-0,-0,-0,-0,-0,-1
479.67,-87.68,-0.00,1.00,131,-3,-0,-0,-0,-0,-0,-1
480.67,-87.68,-0.00,1.00,131,-3,-0,-0,-0,-0,-0,-1
481.67,-87.69,-0.00,1.00,131,-3,-0,-0,-0,-0,-0,-1
482.67,-87.69,-0.00,1.00,130,-3,-0,-0,-0,-0,-0,-1
483.67,-87.69,-0.00,1.00,130,-3,-0,-0,-0,-0,-0,-2
484.67,-87.69,-0.00,1.00,130,-3,-0,-0,-0,-0,-0,-2
485.67,-87.69,-0.00,1.00,130,-3,-0,-0,-0,-0,-0,-2
486.67,-87.69,-0.00,1.00,130,-3,-0,-0,-0,-0,-0,-2
487.67,-87.69,-0.00,1.00,129,-3,-0,-0,-0,-0,-0,-2
488.67,-87.69,-0.00,1.00,129,-3,-0,-0,-0,-0,-0,-3
489.67,-87.69,-0.00,1.00,129,-3,-0,-0,-0,-0,-0,-3
490.67,-87.69,-0.00,1.00,129,-3,-0,-0,-0,-0,-0,-3
491.67,-87.69,-0.00,1.00,129,-3,-0,-0,-0,-0,-0,-3
492.67,-87.69,-0.00,1.00,128,-3,-0,-0,-0,-0,-0,-3
493.67,-87.69,-0.00,1.00,128,-3,-0,-0,-0,-0,-0,-4
494.67,-87.69,-0.00,1.00,128,-3,-0,-0,-0,-0,-0,-4
495.67,-87.69,-0.00,1.00,128,-3,-0,-0,-0,-0,-0,-4
496.67,-87.69,-0.00,1.00,127,-3,-0,-0,-0,-0,-0,-4
497.67,-87.70,-0.00,1.00,127,-3,-0,-0,-0,-0,-0,-4
498.67,-87.70,-0.00,1.00,127,-3,-0,-0,-0,-0,-0,-5
499.67,-87.70,-0.00,1.00,127,-3,-0,-0,-0,-0,-0,-5
500.67,-87.70,-0.00,1.00,127,-3,-0,-0,-0,-0,-0,-5
501.67,-87.70,-0.00,1.00,126,-3,-0,-0,-0,-0,-0,-5
502.67,-87.70,-0.00,1.00,126,-3,-0,-0,-0,-0,-0,-5
503.67,-87.70,-0.00,1.00,126,-3,-0,-0,-0,-0,-0,-5
504.67,-87.70,-0.00,1.00,126,-3,-0,-0,-0,-0,-0,-6
505.67,-87.70,-0.00,1.00,126,-3,-0,-0,-0,-0,-0,-6
506.67,-87.70,-0.00,1.00,125,-3,-0,-0,-0,-0,-0,-6
507.67,-87.70,-0.00,1.00,125,-3,-0,-0,-0,-0,-0,-6
508.67,-87.70,-0.00,1.00,125,-3,-0,-0,-0,-0,-0,-6
509.67,-87.70,-0.00,1.00,125,-3,-0,-0,-0,-0,-0,-6
510.67,-87.70,-0.00,1.00,125,-3,-0,-0,-0,-0,-0,-7
511.67,-87.70,-0.00,1.00,125,-3,-0,-0,-0,-0,-0,-7
512.67,-87.70,-0.00,1.00,124,-3,-0,-0,-0,-0,-0,-7
513.67,-87.71,-0.00,1.00,124,-3,-0,-0,-0,-0,-0,-7
514.67,-87.71,-0.00,1.00,124,-3,-0,-0,-0,-0,-0,-7
515.67,-87.71,-0.00,1.00,124,-3,-0,-0,-0,-0,-0,-7
